"ID,""NOME"",""DOB"",""SEXO"",""EMAIL"",""STATUS"",""LOGIN"",""SENHA"""
"249,""CLAUDIO AGUIAR"",25/08/78,"""",""claudio.aguiar@gmail.com"",1,""aguiarCLAUDIO"",""aguiar"""
"250,""NARLY BARBOSA"",,""F"",""narly.barbosa@yahoo.com.br"",2,""barbosaNARLY"",""barbosa"""
"251,""EDMAR"",03/05/16,"""",""edmar@com.br"",2,""edmar"",""edmar"""
"252,""SILVANA FARIAS"",,"""",""silvana.farias@terra.com.br"",1,""farias"",""farias"""
"253,""ARIELI"",,""F"",""arieli@uol.com.br"",1,""arieli"",""arieli"""
"254,""ALEFF GONÇALVES"",12/04/23,"""",""aleff.goncalves@msn.com"",1,""goncalvesALEFF"",""goncalves"""
"255,""DAVID SARMENTO DE OLIVEIRA"",05/01/25,""M"",""david.oliveira@outlook.com"",2,""oliveiraDAVID"",""oliveira"""
"256,""ANDERSON PANTOJA"",03/02/47,"""",""anderson@com.br"",,""anderson"",""anderson"""
"257,""ALESSANDRA DE ALMEIDA MIRANDA"",,""F"",""alessandra.miranda@com.br"",1,""miranda"",""miranda"""
"258,""EDUARDO MARTINS"",27/08/59,"""",""eduardo.martins@com.br"",2,""martins"",""martins"""
"259,""FERNANDO"",,"""",""fernando@yahoo.com.br"",2,""fernando"",""fernando"""
"260,""SILVIA FILIPE SILVA"",,"""",""silvia@hotmail.com"",1,""silvia"",""silvia"""
"261,""CICERO DAS NEVES BARBOSA"",27/07/57,"""",""cicero.barbosa@hotmail.com"",1,""barbosaCICERO"",""barbosa"""
"262,""ERIVAN FARIAS"",13/01/90,""M"",""erivan@yahoo.com.br"",,""erivan"",""erivan"""
"263,""ELISVANDRO IVO"",,""M"",""elisvandro@uol.com.br"",2,""elisvandro"",""elisvandro"""
"264,""ADELSON"",,""M"",""adelson@msn.com"",1,""adelson"",""adelson"""
"265,""JERFYSON EDUARDO DOS SANTOS DE ALBUQUERQUE"",30/08/22,"""",""jerfyson.albuquerque@outlook.com"",1,""albuquerqueJERFYSON"",""albuquerque"""
"266,""MANOEL MARCELO AMORAS DE CARVALHO"",,""M"",""manoel.carvalho@yahoo.com.br"",2,""carvalho"",""carvalho"""
"267,""AFONSO DE LIMA"",,""M"",""afonso.lima@yahoo.com.br"",2,""limaAFONSO"",""lima"""
"268,""ANDSON DE SOUSA"",10/10/37,""M"",""andson.sousa@msn.com"",2,""sousaANDSON"",""sousa"""
"269,""IRANILCE DE ARRUDA"",,"""",""iranilce@msn.com"",1,""iranilce"",""iranilce"""
"270,""ALESON"",25/03/27,"""",""aleson@uol.com.br"",2,""aleson"",""aleson"""
"271,""ELINESLON"",,"""",""elineslon@msn.com"",1,""elineslon"",""elineslon"""
"272,""DEMÉTRIO RIBEIRO"",06/01/00,""M"",""demetrio.ribeiro@msn.com"",2,""ribeiro"",""ribeiro"""
"273,""RODRIGO"",,""M"",""rodrigo@msn.com"",2,""rodrigoRODRIGO"",""rodrigo"""
"274,""DRIELLY EMERSON MORÃES"",,""M"",""drielly@gmail.com"",,""drielly"",""drielly"""
"275,""MARIA"",,"""",""maria@com.br"",2,""mariaMARIA1"",""maria"""
"276,""MAYRA"",,""F"",""mayra@hotmail.com"",1,""mayraMAYRA"",""mayra"""
"277,""POLIANA RODRIGUES"",,"""",""poliana@com.br"",2,""poliana"",""poliana"""
"278,""ALESSANDRO RIBEIRO"",25/11/73,""M"",""alessandro.ribeiro@msn.com"",2,""ribeiroALESSANDRO"",""ribeiro"""
"279,""MÁRIO"",13/11/61,"""",""mario@uol.com.br"",2,""marioMARIO"",""mario"""
"280,""EPAMINONDAS"",17/11/28,""M"",""epaminondas@terra.com.br"",2,""epaminondas"",""epaminondas"""
"281,""ALEX RICARDO ALMEIDA"",23/02/64,"""",""alex@gmail.com"",1,""alexALEX"",""alex"""
"282,""ANGELINO CLEIDE DOS REIS MONTEIRO"",31/01/30,"""",""angelino.monteiro@yahoo.com.br"",1,""monteiroANGELINO"",""monteiro"""
"283,""RENATO"",01/05/13,"""",""renato@msn.com"",2,""renato"",""renato"""
"284,""FÁBIO"",28/01/91,"""",""fabio@com.br"",1,""fabioFABIO"",""fabio"""
"285,""SILVANA DALMACIO ALVES"",27/02/32,""F"",""silvana.alves@yahoo.com.br"",2,""alvesSILVANA"",""alves"""
"286,""ELIEZIO"",,""M"",""eliezio@yahoo.com.br"",,""eliezio"",""eliezio"""
"287,""ANDRÉA CAMPELO ARAÚJO"",04/04/90,""F"",""andrea.araujo@hotmail.com"",2,""araujoANDREA"",""araujo"""
"288,""REGINALDO DE SOUSA"",,""M"",""reginaldo@terra.com.br"",2,""reginaldoREGINALDO"",""reginaldo"""
"289,""ADRIANA"",,"""",""adriana@yahoo.com.br"",2,""adriana"",""adriana"""
"290,""MARCELO CORDOVIL"",,""M"",""marcelo@gmail.com"",1,""marceloMARCELO"",""marcelo"""
"291,""LUAN MARY PALMERIM"",,""M"",""luan@uol.com.br"",2,""luan"",""luan"""
"292,""EDICLEIA"",03/03/97,""F"",""edicleia@msn.com"",2,""edicleia"",""edicleia"""
"293,""KATIA"",,"""",""katia@terra.com.br"",2,""katia"",""katia"""
"294,""IVAN VANESSA DIAS"",,""M"",""ivan@hotmail.com"",1,""ivan"",""ivan"""
"295,""VALTENCI FABIANE DOS SANTOS DOS SANTOS"",,""M"",""valtenci.santos@com.br"",2,""santosVALTENCI"",""santos"""
"296,""ANA FERREIRA"",10/12/51,""F"",""ana.ferreira@com.br"",1,""ferreiraANA"",""ferreira"""
"297,""FÁBIO SALES DA SILVA"",04/03/35,"""",""fabio.silva@outlook.com"",2,""silvaFABIO"",""silva"""
"298,""CLAUDIO"",03/04/43,""M"",""claudio@msn.com"",2,""claudio"",""claudio"""
"299,""GRAÇA CANTUARIA FERREIRA"",24/03/21,"""",""graca.ferreira@outlook.com"",2,""ferreiraGRACA"",""ferreira"""
"300,""JOSÉ BARBOSA"",,""M"",""jose@hotmail.com"",1,""joseJOSE0"",""jose"""
"301,""CIDENE FARIAS"",18/10/21,"""",""cidene.farias@gmail.com"",2,""fariasCIDENE"",""farias"""
"302,""SIBELLE MARIA"",,""F"",""sibelle@outlook.com"",2,""sibelle"",""sibelle"""
"303,""EDUARDO DE SANTANA"",,""M"",""eduardo.santana@uol.com.br"",1,""santana"",""santana"""
"304,""DANNIELE FRANCISCO DOS SANTOS"",,"""",""danniele.santos@outlook.com"",2,""santosDANNIELE"",""santos"""
"305,""EVALDO BATISTA"",,"""",""evaldo.batista@yahoo.com.br"",2,""batistaEVALDO"",""batista"""
"306,""ELIZETE CESAR DOS REIS DA SILVA"",26/08/89,"""",""elizete.silva@hotmail.com"",2,""silvaELIZETE"",""silva"""
"307,""ELIZANGELA DE SOUZA DA SILVA"",01/05/38,"""",""elizangela.silva@uol.com.br"",1,""silvaELIZANGELA"",""silva"""
"308,""ALCIONE COSTA"",03/03/01,"""",""alcione@msn.com"",2,""alcione"",""alcione"""
"309,""GENIZE MARTINS"",,""F"",""genize@com.br"",,""genize"",""genize"""
"310,""FREDSON NASCIMENTO"",,"""",""fredson.nascimento@msn.com"",,""nascimentoFREDSON"",""nascimento"""
"311,""LEANDRO DE VILHENA"",,""M"",""leandro.vilhena@yahoo.com.br"",,""vilhenaLEANDRO"",""vilhena"""
"312,""ADENILSON DA SILVA"",,""M"",""adenilson.silva@uol.com.br"",1,""silvaADENILSON"",""silva"""
"313,""SILVIO"",30/06/27,"""",""silvio@outlook.com"",2,""silvio"",""silvio"""
"314,""CLAITON DE SOUSA"",24/01/57,""M"",""claiton.sousa@hotmail.com"",1,""sousaCLAITON"",""sousa"""
"315,""ELBA GONÇALVES SÁ"",,""F"",""elba.sa@hotmail.com"",1,""saELBA"",""sa"""
"316,""ERNANDES DA SILVA DE MELO"",,"""",""ernandes.melo@hotmail.com"",1,""meloERNANDES"",""melo"""
"317,""MARIA DE SOUSA DA ROCHA"",,""F"",""maria.rocha@terra.com.br"",2,""rochaMARIA"",""rocha"""
"318,""ARIDA"",,"""",""arida@terra.com.br"",1,""arida"",""arida"""
"319,""ANSELMO DARLAN DINIZ"",,""M"",""anselmo@gmail.com"",2,""anselmo"",""anselmo"""
"320,""DORIVANA PAULO MACHADO"",,""F"",""dorivana@terra.com.br"",,""dorivana"",""dorivana"""
"321,""LETICIA EDUARDO DOS SANTOS"",,""F"",""leticia@uol.com.br"",1,""leticia"",""leticia"""
"322,""MARIANA"",,""F"",""mariana@yahoo.com.br"",1,""mariana"",""mariana"""
"323,""PAULO FABRÍCIO MELO DANTAS"",,""M"",""paulo.dantas@hotmail.com"",2,""dantas"",""dantas"""
"324,""ADRIANO SANCHES PASSOS"",01/12/76,"""",""adriano.passos@com.br"",1,""passos"",""passos"""
"325,""JOÃO JOSÉ VIANA OLIVEIRA"",,"""",""joao@outlook.com"",,""joaoJOAO"",""joao"""
"326,""CLAUBER SANTOS"",,""M"",""clauber.santos@gmail.com"",1,""santosCLAUBER"",""santos"""
"327,""MÁRIO BRENDA SANTOS PINTO"",,"""",""mario.pinto@msn.com"",1,""pinto"",""pinto"""
"328,""PEDRO DA SILVA"",11/12/70,"""",""pedro.silva@msn.com"",2,""silvaPEDRO"",""silva"""
"329,""ALDAY DOS SANTOS SERRÃO"",22/04/62,"""",""alday.serrao@terra.com.br"",2,""serrao"",""serrao"""
"330,""ADACIVAL VILHENA"",,"""",""adacival@outlook.com"",2,""adacival"",""adacival"""
"331,""VALNIR TAVARES"",03/05/70,"""",""valnir.tavares@terra.com.br"",2,""tavaresVALNIR"",""tavares"""
"332,""MESSIAS DA SILVA RODRIGUES"",,"""",""messias.rodrigues@hotmail.com"",1,""rodriguesMESSIAS"",""rodrigues"""
"333,""VAGNER"",22/10/61,""M"",""vagner@terra.com.br"",2,""vagner"",""vagner"""
"334,""MEIRIELLE"",29/12/21,""M"",""meirielle@terra.com.br"",,""meirielle"",""meirielle"""
"335,""REGINILSON BARBOSA"",01/05/69,"""",""reginilson@gmail.com"",1,""reginilson"",""reginilson"""
"336,""GILDSON DE OLIVEIRA"",,"""",""gildson.oliveira@yahoo.com.br"",2,""oliveiraGILDSON"",""oliveira"""
"337,""ÍCARO DOS SANTOS ALFAIA"",30/10/92,""M"",""icaro.alfaia@terra.com.br"",,""alfaia"",""alfaia"""
"338,""CLAUDIA SILVA"",13/04/72,""F"",""claudia.silva@gmail.com"",2,""silvaCLAUDIA"",""silva"""
"339,""FRANCINNE"",20/06/17,""F"",""francinne@hotmail.com"",1,""francinne"",""francinne"""
"340,""ANDERSON LYGIA ARAÚJO RODRIGUES"",24/06/68,"""",""anderson.rodrigues@outlook.com"",1,""rodriguesANDERSON"",""rodrigues"""
"341,""ELMIRA"",,"""",""elmira@outlook.com"",2,""elmira"",""elmira"""
"342,""MAIANY DA SILVA"",14/07/91,""F"",""maiany.silva@yahoo.com.br"",2,""silvaMAIANY"",""silva"""
"343,""LILIA GARCIA"",28/09/89,""F"",""lilia@uol.com.br"",2,""lilia"",""lilia"""
"344,""DORACI JUNIO BATISTA"",,"""",""doraci@hotmail.com"",1,""doraci"",""doraci"""
"345,""CLAUDIA GOMES"",08/09/87,"""",""claudia.gomes@yahoo.com.br"",1,""gomesCLAUDIA"",""gomes"""
"346,""BENILDA MARA SOARES"",,""F"",""benilda@hotmail.com"",1,""benilda"",""benilda"""
"347,""DWEKIO LOPES GOMES"",,""M"",""dwekio.gomes@msn.com"",1,""gomesDWEKIO"",""gomes"""
"348,""JULLYAN BIAPINO"",13/11/57,""M"",""jullyan@uol.com.br"",2,""jullyan"",""jullyan"""
"349,""GEFRI DINIZ"",22/09/14,"""",""gefri@yahoo.com.br"",1,""gefri"",""gefri"""
"350,""ALEX SEIXAS BASTOS DA SILVA"",06/04/03,"""",""alex.silva@msn.com"",1,""silvaALEX"",""silva"""
"351,""ALEXANDRE CORRÊA SANTOS"",,""M"",""alexandre.santos@uol.com.br"",1,""santosALEXANDRE"",""santos"""
"352,""FRANCISCA DOS SANTOS"",,"""",""francisca.santos@terra.com.br"",2,""santosFRANCISCA"",""santos"""
"353,""ELIENE SANTANA"",,""F"",""eliene@msn.com"",2,""eliene"",""eliene"""
"354,""JULIANA MAGAVE"",,"""",""juliana.magave@msn.com"",2,""magaveJULIANA"",""magave"""
"355,""RAPHAELA"",25/09/09,"""",""raphaela@com.br"",1,""raphaela"",""raphaela"""
"356,""DAYANE"",28/10/47,"""",""dayane@hotmail.com"",1,""dayaneDAYANE"",""dayane"""
"357,""FERNANDO SOBRINHO PEREIRA"",,"""",""fernando@yahoo.com.br"",,""fernandoFERNANDO"",""fernando"""
"358,""KAROLINY COELHO"",30/12/65,"""",""karoliny.coelho@yahoo.com.br"",1,""coelho"",""coelho"""
"359,""IRANILCE SEIXAS BASTOS PEREIRA"",17/08/36,""F"",""iranilce.pereira@gmail.com"",1,""pereiraIRANILCE"",""pereira"""
"360,""GUILHERME"",01/07/24,""M"",""guilherme@outlook.com"",1,""guilherme"",""guilherme"""
"361,""BRENNO DINIZ DA CONCEIÇÃO"",06/12/92,""M"",""brenno.conceicao@yahoo.com.br"",2,""conceicao"",""conceicao"""
"362,""FABIANO DOS SANTOS ALVES"",04/07/04,"""",""fabiano.alves@terra.com.br"",1,""alvesFABIANO"",""alves"""
"363,""AGINALDO DOS SANTOS"",22/10/99,""M"",""aginaldo@hotmail.com"",2,""aginaldo"",""aginaldo"""
"364,""ALZEMIR JOSÉ COSTA SERRÃO"",,"""",""alzemir.serrao@uol.com.br"",2,""serraoALZEMIR"",""serrao"""
"365,""FÁBIO CHAVES FAVACHO"",06/03/49,"""",""fabio.favacho@hotmail.com"",1,""favacho"",""favacho"""
"366,""DEIZEANNY DA SILVA PESSOA"",17/11/71,""F"",""deizeanny.pessoa@com.br"",1,""pessoa"",""pessoa"""
"367,""EZIQUIEL FARIAS"",,"""",""eziquiel.farias@outlook.com"",,""fariasEZIQUIEL"",""farias"""
"368,""EDSON VAGNER PRADO DA ROCHA"",,"""",""edson.rocha@uol.com.br"",2,""rochaEDSON"",""rocha"""
"369,""CALMON VICTOR FERREIRA SOUSA"",,""M"",""calmon.sousa@terra.com.br"",,""sousaCALMON"",""sousa"""
"370,""FELIPE MENEZES"",06/08/92,"""",""felipe.menezes@outlook.com"",2,""menezes"",""menezes"""
"371,""CLAUDIO MARY PALMERIM"",,"""",""claudio@gmail.com"",,""claudioCLAUDIO"",""claudio"""
"372,""CIRENE NASCIMENTO"",,"""",""cirene@com.br"",1,""cirene"",""cirene"""
"373,""ROBERTO RODRIGUES MARTINS"",,""M"",""roberto@yahoo.com.br"",2,""robertoROBERTO"",""roberto"""
"374,""DEIVISON"",,"""",""deivison@hotmail.com"",2,""deivison"",""deivison"""
"375,""GERCILENE"",,""F"",""gercilene@outlook.com"",2,""gercilene"",""gercilene"""
"376,""ISMAEL PENHA"",06/11/26,"""",""ismael.penha@gmail.com"",2,""penhaISMAEL"",""penha"""
"377,""RODRIGO ARAÚJO BARBOSA"",,""M"",""rodrigo@terra.com.br"",1,""rodrigoRODRIGO7"",""rodrigo"""
"378,""ADRIANA"",,"""",""adriana@msn.com"",2,""adrianaADRIANA"",""adriana"""
"379,""EVELYN EDUARDO NEGRI GAMA"",23/11/86,"""",""evelyn.gama@msn.com"",,""gama"",""gama"""
"380,""GABRIELE"",,"""",""gabriele@com.br"",1,""gabriele"",""gabriele"""
"381,""KEILA PEREIRA"",08/07/70,"""",""keila.pereira@msn.com"",,""pereiraKEILA"",""pereira"""
"382,""JOSÉ COSTA"",,"""",""jose.costa@outlook.com"",2,""costaJOSE"",""costa"""
"383,""DYSRAELLE"",06/09/99,"""",""dysraelle@terra.com.br"",1,""dysraelle"",""dysraelle"""
"384,""PRISCILA ALMEIDA"",,"""",""priscila@com.br"",,""priscila"",""priscila"""
"385,""GRAÇA RIBEIRO"",29/11/69,""F"",""graca.ribeiro@outlook.com"",1,""ribeiroGRACA"",""ribeiro"""
"386,""AROLDO SILVA BRAGA"",,""M"",""aroldo.braga@uol.com.br"",2,""bragaAROLDO"",""braga"""
"387,""GILSON SANTOS"",,""M"",""gilson@hotmail.com"",1,""gilson"",""gilson"""
"388,""GLAUCIA DA SILVA"",,"""",""glaucia.silva@msn.com"",1,""silvaGLAUCIA"",""silva"""
"389,""DERMESON ORLANDO RODRIGUES"",,""M"",""dermeson@yahoo.com.br"",2,""dermeson"",""dermeson"""
"390,""HELIO ALMEIDA SILVA"",,""M"",""helio.silva@gmail.com"",1,""silvaHELIO"",""silva"""
"391,""SANDRA SIMOES"",27/04/93,"""",""sandra.simoes@terra.com.br"",1,""simoes"",""simoes"""
"392,""EVANDRO BARROS CRUZ"",,""M"",""evandro.cruz@yahoo.com.br"",1,""cruzEVANDRO"",""cruz"""
"393,""EDILENE LAMARAO"",02/06/87,"""",""edilene@yahoo.com.br"",,""edilene"",""edilene"""
"394,""JUARES DA SILVA"",04/01/52,"""",""juares.silva@outlook.com"",2,""silvaJUARES"",""silva"""
"395,""FRANCIDALVA"",,"""",""francidalva@uol.com.br"",2,""francidalva"",""francidalva"""
"396,""ERITON CARVALHO ASSUNÇÃO"",,"""",""eriton.assuncao@hotmail.com"",1,""assuncao"",""assuncao"""
"397,""MÁRIO"",31/05/43,"""",""mario@outlook.com"",2,""marioMARIO1"",""mario"""
"398,""IRIVAN SILVA"",10/02/10,""M"",""irivan.silva@uol.com.br"",1,""silvaIRIVAN"",""silva"""
"399,""RENATA BARBOSA DA COSTA"",27/04/11,"""",""renata.costa@uol.com.br"",2,""costaRENATA"",""costa"""
"400,""SAIMO CAMPOS"",,""M"",""saimo.campos@msn.com"",2,""campos"",""campos"""
"401,""MICHEL"",,""M"",""michel@msn.com"",1,""michelMICHEL"",""michel"""
"402,""DANIEL PINTO"",,"""",""daniel.pinto@uol.com.br"",2,""pintoDANIEL"",""pinto"""
"403,""FRANCISCA COLARES"",,"""",""francisca.colares@hotmail.com"",2,""colares"",""colares"""
"404,""FRANCISCO NONATA SILVA"",14/03/90,""M"",""francisco@msn.com"",2,""franciscoFRANCISCO7"",""francisco"""
"405,""AGINALDO VANESSA DOS SANTOS MORÃES"",15/01/70,""M"",""aginaldo.moraes@yahoo.com.br"",2,""moraesAGINALDO"",""moraes"""
"406,""EULAN PEREIRA"",,"""",""eulan@yahoo.com.br"",2,""eulan"",""eulan"""
"407,""CRISTIAN WELLINGTON GONÇALVES TEIXEIRA DOS SANTOS"",,""M"",""cristian.santos@hotmail.com"",2,""santosCRISTIAN"",""santos"""
"408,""ELIAN MACIEL"",09/04/49,"""",""elian.maciel@gmail.com"",2,""maciel"",""maciel"""
"409,""ANTÔNIO GLEYCE ARAÚJO DE SOUZA"",,"""",""antonio.souza@uol.com.br"",2,""souzaANTONIO"",""souza"""
"410,""ALEX FARIAS DOS SANTOS"",13/09/76,""M"",""alex.santos@terra.com.br"",1,""santosALEX"",""santos"""
"411,""GLEDSON DE OLIVEIRA"",20/01/52,"""",""gledson.oliveira@outlook.com"",1,""oliveiraGLEDSON"",""oliveira"""
"412,""CHRISTIANE SAUL DA COSTA DE SOUSA"",29/05/56,""F"",""christiane.sousa@terra.com.br"",2,""sousaCHRISTIANE"",""sousa"""
"413,""DANIELLE DA SILVA"",,""F"",""danielle.silva@terra.com.br"",2,""silvaDANIELLE"",""silva"""
"414,""DAYANE BRAGA"",,""F"",""dayane@outlook.com"",1,""dayaneDAYANE3"",""dayane"""
"415,""JOSÉ"",11/04/82,""M"",""jose@msn.com"",2,""joseJOSE013373906"",""jose"""
"416,""CARLOS SANTOS"",,"""",""carlos@terra.com.br"",2,""carlosCARLOS7"",""carlos"""
"417,""NAYARA MOREIRA"",,""F"",""nayara.moreira@yahoo.com.br"",,""moreiraNAYARA"",""moreira"""
"418,""BETANIA ZULMIRA DA SILVA"",,"""",""betania@outlook.com"",2,""betania"",""betania"""
"419,""MARIA ARDASSE"",,"""",""maria.ardasse@terra.com.br"",2,""ardasse"",""ardasse"""
"420,""ADRIANA"",12/03/99,"""",""adriana@terra.com.br"",2,""adrianaADRIANA2"",""adriana"""
"421,""LÉCIA CASTILLO"",17/11/88,"""",""lecia.castillo@gmail.com"",,""castillo"",""castillo"""
"422,""LENILSON SÉRGIO BENTES DE AZEVEDO"",28/10/55,""M"",""lenilson.azevedo@yahoo.com.br"",2,""azevedo"",""azevedo"""
"423,""UBIRACI CARLOS"",11/10/94,"""",""ubiraci@uol.com.br"",1,""ubiraci"",""ubiraci"""
"424,""ABEL"",16/01/66,"""",""abel@msn.com"",1,""abel"",""abel"""
"425,""LEANDRO PIRES COSTA"",,"""",""leandro.costa@gmail.com"",2,""costaLEANDRO"",""costa"""
"426,""VALDIZA"",01/05/48,""F"",""valdiza@yahoo.com.br"",2,""valdiza"",""valdiza"""
"427,""CARLOS DIAS"",08/04/66,"""",""carlos.dias@yahoo.com.br"",,""diasCARLOS"",""dias"""
"428,""MARLONI LINDICE DA CONCEÇÃO"",,"""",""marloni@uol.com.br"",2,""marloni"",""marloni"""
"429,""ANTÔNIO LEÃO"",04/08/48,""M"",""antonio@hotmail.com"",1,""antonioANTONIO0"",""antonio"""
"430,""ELIANDERSON"",01/10/92,"""",""elianderson@terra.com.br"",2,""elianderson"",""elianderson"""
"431,""ALEX"",,"""",""alex@yahoo.com.br"",1,""alexALEX9"",""alex"""
"432,""CLEO PINHEIRO"",01/03/33,"""",""cleo.pinheiro@msn.com"",2,""pinheiroCLEO"",""pinheiro"""
"433,""FERNANDO ZULMIRA DA SILVA"",,"""",""fernando@outlook.com"",1,""fernandoFERNANDO9"",""fernando"""
"434,""EDUARDO"",25/05/80,""M"",""eduardo@gmail.com"",1,""eduardo"",""eduardo"""
"435,""ALDENORA DOS SANTOS"",,"""",""aldenora@terra.com.br"",2,""aldenora"",""aldenora"""
"436,""MARIA"",25/07/74,"""",""maria@yahoo.com.br"",1,""mariaMARIA6"",""maria"""
"437,""SAMUEL DIAS"",06/05/99,"""",""samuel.dias@gmail.com"",1,""diasSAMUEL"",""dias"""
"438,""BRITO ORLANDO RODRIGUES DA SILVA"",14/05/12,"""",""brito.silva@yahoo.com.br"",2,""silvaBRITO"",""silva"""
"439,""RUTH BRITO"",,"""",""ruth.brito@outlook.com"",2,""britoRUTH"",""brito"""
"440,""ANDERSON DOS SANTOS"",,""M"",""anderson@uol.com.br"",2,""andersonANDERSON"",""anderson"""
"441,""PATRICK ANDRADE MORÃES"",,"""",""patrick.moraes@outlook.com"",2,""moraesPATRICK"",""moraes"""
"442,""ROMILDO COSTA"",25/10/43,"""",""romildo.costa@terra.com.br"",1,""costaROMILDO"",""costa"""
"443,""MARIA AMORAS"",,"""",""maria.amoras@hotmail.com"",1,""amoras"",""amoras"""
"444,""BLUNO"",09/02/54,""M"",""bluno@uol.com.br"",1,""bluno"",""bluno"""
"445,""FÁBIO CARVALHO"",,""M"",""fabio@hotmail.com"",1,""fabioFABIO0"",""fabio"""
"446,""DEIZEMARA"",01/07/67,"""",""deizemara@uol.com.br"",1,""deizemara"",""deizemara"""
"447,""CLEIDE JOSÉ SILVA"",,"""",""cleide@hotmail.com"",1,""cleide"",""cleide"""
"448,""RAIMUNDO VALENTE"",,""M"",""raimundo@hotmail.com"",2,""raimundoRAIMUNDO"",""raimundo"""
"449,""CLAUDINO BORGES"",06/07/73,"""",""claudino@msn.com"",2,""claudino"",""claudino"""
"450,""RENAN"",30/10/02,""M"",""renan@terra.com.br"",1,""renanRENAN"",""renan"""
"451,""MARIA"",14/06/92,"""",""maria@com.br"",,""mariaMARIA8"",""maria"""
"452,""CARLOS EVANILSON PANTOJA"",25/03/43,"""",""carlos@outlook.com"",2,""carlosCARLOS014508386"",""carlos"""
"453,""SAMUEL"",,"""",""samuel@uol.com.br"",1,""samuel"",""samuel"""
"454,""EDIMILSON MARTINS"",26/08/14,"""",""edimilson@uol.com.br"",2,""edimilson"",""edimilson"""
"455,""CLARINDO"",,"""",""clarindo@yahoo.com.br"",2,""clarindo"",""clarindo"""
"456,""ANDREIA"",,"""",""andreia@hotmail.com"",1,""andreiaANDREIA"",""andreia"""
"457,""FRANCIMAR DA SILVEIRA"",29/04/05,"""",""francimar.silveira@gmail.com"",2,""silveira"",""silveira"""
"458,""MÁRIO DOS SANTOS PANTOJA"",05/08/27,""M"",""mario@outlook.com"",2,""marioMARIO3"",""mario"""
"459,""CLEBSON DE SOUSA"",,""M"",""clebson.sousa@outlook.com"",,""sousaCLEBSON"",""sousa"""
"460,""CAROLINA FIGUEIREDO"",,"""",""carolina@hotmail.com"",,""carolina"",""carolina"""
"461,""DAVID"",,"""",""david@yahoo.com.br"",2,""david"",""david"""
"462,""RUI DA SILVA"",,""M"",""rui.silva@com.br"",1,""silvaRUI"",""silva"""
"463,""SONIA ESTRAO"",,""F"",""sonia@hotmail.com"",1,""soniaSONIA"",""sonia"""
"464,""AUGUSTO ROBERTO TELES ALENCAR"",16/08/75,""M"",""augusto.alencar@hotmail.com"",,""alencarAUGUSTO"",""alencar"""
"465,""DONATO RICARDO ALMEIDA"",20/04/87,"""",""donato@gmail.com"",1,""donato"",""donato"""
"466,""EULAN"",12/09/02,"""",""eulan@com.br"",1,""eulanEULAN"",""eulan"""
"467,""DANIELA"",20/10/49,"""",""daniela@com.br"",1,""daniela"",""daniela"""
"468,""GABRIEL DO SOCORRO BARBOSA DA SILVA"",30/10/51,"""",""gabriel.silva@yahoo.com.br"",2,""silvaGABRIEL"",""silva"""
"469,""ELISA LOURDES ALVES RABELO"",06/10/75,"""",""elisa.rabelo@com.br"",2,""rabelo"",""rabelo"""
"470,""THIAGO KATRINY LIMA DE OLIVEIRA"",10/06/13,"""",""thiago@uol.com.br"",2,""thiago"",""thiago"""
"471,""DANILO JOSÉ MENDES SOUSA"",,"""",""danilo.sousa@outlook.com"",1,""sousaDANILO"",""sousa"""
"472,""ARIANE PINHEIRODE LIMA"",,"""",""ariane.lima@hotmail.com"",2,""limaARIANE"",""lima"""
"473,""ALEXANDRE MELO"",,"""",""alexandre.melo@terra.com.br"",,""meloALEXANDRE"",""melo"""
"474,""ROAMA BARROS"",,"""",""roama.barros@gmail.com"",1,""barros"",""barros"""
"475,""LIEGE MELO"",,""M"",""liege.melo@hotmail.com"",1,""meloLIEGE"",""melo"""
"476,""JOSÉ"",17/01/83,"""",""jose@msn.com"",2,""joseJOSE9"",""jose"""
"477,""RENATA SARMENTO"",,"""",""renata@yahoo.com.br"",1,""renata"",""renata"""
"478,""CINTIA DE SOUZA SILVA"",24/09/66,"""",""cintia.silva@hotmail.com"",2,""silvaCINTIA"",""silva"""
"479,""ALEX KELLEN MACIEL"",15/12/12,"""",""alex@uol.com.br"",1,""alexALEX2"",""alex"""
"480,""ANA"",07/02/69,"""",""ana@com.br"",,""anaANA"",""ana"""
"481,""DAIANE DA SILVA"",,"""",""daiane.silva@terra.com.br"",1,""silvaDAIANE"",""silva"""
"482,""ALEX SÉRGIO COSTA SANTOS"",,""M"",""alex.santos@gmail.com"",2,""santosALEX2"",""santos"""
"483,""RITA DA SILVA"",08/10/94,""F"",""rita.silva@outlook.com"",1,""silvaRITA"",""silva"""
"484,""JEFESSON"",,"""",""jefesson@hotmail.com"",2,""jefesson"",""jefesson"""
"485,""RAIMUNDO WENDELL TRINDADE"",11/02/50,"""",""raimundo@yahoo.com.br"",2,""raimundoRAIMUNDO3"",""raimundo"""
"486,""ROSANGELA FIGUEREIDO"",25/01/79,""F"",""rosangela@yahoo.com.br"",1,""rosangelaROSANGELA"",""rosangela"""
"487,""GILDSON PAULO RAMOS"",,""M"",""gildson@hotmail.com"",,""gildson"",""gildson"""
"488,""ELIANDERSON PEREIRA"",,"""",""elianderson.pereira@gmail.com"",1,""pereiraELIANDERSON"",""pereira"""
